id,Title,Description,Short Description,Price,Images,Variant1,Variant2,Variant3,Category,SubCategory,Tags
ReckewegTabs_011,Dr-Reckeweg Magnesia phosphorica 200x 20gms,"Indications: Conditions whch demonstrate functional loss at the myoneural junction. Spasms; neuralgias; anxiety, tension depression, confusion, disorientation, hyperexcitability. Angina, hypercholesterolemia.

Ingredients
 
Each 200x tablets contains:
Ferrum phosphoricum .............. 200x
 
Non-medicinal ingredients
Croscarmellose sodium, monohydrate lactose, magnesium stearate.

Dosage
 
Adults and children 12 years 4 tablets;
Children (6-11 years) 2 tablets;
Infants (1-5 years) 1 tablet, all ages take 4 times daily or as directed by a health care practitioner.
For children under 5 years of age, dissolve tablet in water.  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/233-1-400_ce4a5de8-73db-4694-bb9e-579b2709a691.jpg?v=1502226907,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_012,Dr. Reckeweg Natrum Phosphoricum 30x (20g),"Acidity, Morning sickness, Motion sickness, Intestinal Worms, Gouty pains
Uses of Natrum Phosphoricum:</strong>Treats a range of acid-related conditions in all ages and stages of life.Natrum phos has the power to eliminate the excess of sugar from blood.Intestinal worms, Colic, with symptoms of worms , food allergies.Morning sickness, motion sickness with sour vomiting is well treated with Natrum Phosphoricum.Fever from acidity of stomach in children.Diseases of infants, who, having been fed to excess with milk and sugar, grinding of teeth in sleep.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/235-1-400_0888017b-5387-4ce0-9cb9-656445f9c4f8.jpg?v=1543300759,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_013,Dr. Reckeweg Kali Sulphuricum 30x (20g),"
Yellow Discharges, Breathlessness, Skin Rash, Eczema, Ringworm, Baldness, Hair fall
Uses of Kalium SulphuricumBreathlessness attacks which is more troubling in the evening time.Kalium sulphuricum works wonders in later stages of inflammation. Yellow, mucous and serous discharges, profuse and intermittent high body temperature.Sinusitis, Mouth breathing, snoringOxaluria (oxalate crystals in urine) kidney stones.Eruptions about the eyes and on the lids.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/232-1-400_e1c7ad0a-3e87-46cf-a98a-4fe869f75fe0.jpg?v=1543300759,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_014,Dr. Reckeweg Kali Phosphoricum 30x (20g),"Mental Weakness, Examination Fear, Sleeplessness, Bad breath, Constipation
Uses of Kalium PhosphoricumIf you lack stamina, throughout the day and need energy, use Kali Phos.Retarded Nutrition (slow/improper nutrition), in children causing weakness, dullness.Helps to restore the nervous system after overwork, Kalium phosphoricum is believed to be a nerve nutrient.After shock and sudden blood loss from injuries, kali phos gives best results.Humming and buzzing in the ears.Menstrual headaches, Students headache that is releived by motion is best treated by Kalium phosphoricum.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/231-1-400_a8082488-21fa-40b9-bd0c-787525a2eb01.jpg?v=1543300760,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_015,Dr. Reckeweg Five Phos 30x (20g),"Tonic for All Ages, Helps in recovery, Exhaustion, Lack of Vitality, Anemia
Uses of Five Phos:</strong>Recovery from Chronic exhaustive diseases.Helps to relieve stress, Improve memory and efficient funtioning of the body.Helps to keep the person tired free all the day. It gives a fresh feeling and desire to work with full energy.For all Women bearing frequent children and which causes anemia (low Hb ) problems. Helps to increase Hb in feeding mothers, gives energy and tones body.

DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.

 .  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/226-1-400_007478c7-3f64-47df-add2-47f44b1b63ab.jpg?v=1543300760,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_016,Dr-Reckeweg Natrium sulphuricum 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/236-1-400_bf38152f-ea39-4dad-abaf-a810c56a5f17.jpg?v=1502226899,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_017,Dr-Reckeweg Silicea 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/237-1-400_99761aca-2d63-4847-a1d9-4a140772187c.jpg?v=1502226898,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_018,Dr-Reckeweg Natrium muriaticum 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/234-1-400_35fc8625-9e6e-4f31-9b82-4f5fb1fe85f8.jpg?v=1502226897,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_019,Dr-Reckeweg Calcarea phosphorica 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/228-1-400_4c8754f4-c2f1-4914-87fa-53568914fab5.jpg?v=1502226895,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_020,Dr-Reckeweg Kali muriaticum 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/230-1-400_0d42182b-6bbd-4343-89cf-4d4aa5b74cb6.jpg?v=1502226894,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_021,Dr-Reckeweg Calcarea fluorica 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/227-1-400_67d19ee5-33a9-4801-9055-23f9ac846a7e.jpg?v=1502226892,,,,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_022,Dr-Reckeweg Calcarea sulphurica 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/238-1-400_66cdc40c-db20-41ac-ab1a-7163e0f5b338.jpg?v=1502226889,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_023,Dr-Reckeweg Ferrum phosphoricum 30x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/229-1-400_68c8db8c-3be3-4d5b-b7e8-918ef3e47e26.jpg?v=1502226887,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_024,Dr-Reckeweg Magnesia phosphorica 30x 20gms,"Indications: Conditions whch demonstrate functional loss at the myoneural junction. Spasms; neuralgias; anxiety, tension depression, confusion, disorientation, hyperexcitability. Angina, hypercholesterolemia.

Ingredients
 
Each 30x tablets contains:
Ferrum phosphoricum .............. 30x
 
Non-medicinal ingredients
Croscarmellose sodium, monohydrate lactose, magnesium stearate.

Dosage
 
Adults and children 12 years 4 tablets;
Children (6-11 years) 2 tablets;
Infants (1-5 years) 1 tablet, all ages take 4 times daily or as directed by a health care practitioner.
For children under 5 years of age, dissolve tablet in water.  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/233-1-400_56533488-0880-4979-8c20-e20f681e5359.jpg?v=1502226886,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_025,Dr. Reckeweg Natrum Phosphoricum 12x (20g),"Acidity, Morning sickness, Motion sickness, Intestinal Worms, Gouty pains
Uses of Natrum Phosphoricum:</strong>Treats a range of acid-related conditions in all ages and stages of life.Natrum phos has the power to eliminate the excess of sugar from blood.Intestinal worms, Colic, with symptoms of worms , food allergies.Morning sickness, motion sickness with sour vomiting is well treated with Natrum Phosphoricum.Fever from acidity of stomach in children.Diseases of infants, who, having been fed to excess with milk and sugar, grinding of teeth in sleep.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/235-1-400_30799fc1-c1e4-444a-b1e9-7d6f29bf38fc.jpg?v=1543300771,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_026,Dr. Reckeweg Kali Sulphuricum 12x (20g),"
Yellow Discharges, Breathlessness, Skin Rash, Eczema, Ringworm, Baldness, Hair fall
Uses of Kalium SulphuricumBreathlessness attacks which is more troubling in the evening time.Kalium sulphuricum works wonders in later stages of inflammation. Yellow, mucous and serous discharges, profuse and intermittent high body temperature.Sinusitis, Mouth breathing, snoringOxaluria (oxalate crystals in urine) kidney stones.Eruptions about the eyes and on the lids.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/232-1-400_011f918f-044d-4452-a7aa-3f26f6daacc4.jpg?v=1543300771,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_027,Dr. Reckeweg Kali Phosphoricum 12x (20g),"Mental Weakness, Examination Fear, Sleeplessness, Bad breath, Constipation
Uses of Kalium PhosphoricumIf you lack stamina, throughout the day and need energy, use Kali Phos.Retarded Nutrition (slow/improper nutrition), in children causing weakness, dullness.Helps to restore the nervous system after overwork, Kalium phosphoricum is believed to be a nerve nutrient.After shock and sudden blood loss from injuries, kali phos gives best results.Humming and buzzing in the ears.Menstrual headaches, Students headache that is releived by motion is best treated by Kalium phosphoricum.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/231-1-400_aa4347f6-158b-4bd8-8aac-6304b744de3a.jpg?v=1543300772,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_028,Dr. Reckeweg Five Phos 12x (20g),"Tonic for All Ages, Helps in recovery, Exhaustion, Lack of Vitality, Anemia
Uses of Five Phos:</strong>Recovery from Chronic exhaustive diseases.Helps to relieve stress, Improve memory and efficient funtioning of the body.Helps to keep the person tired free all the day. It gives a fresh feeling and desire to work with full energy.For all Women bearing frequent children and which causes anemia (low Hb ) problems. Helps to increase Hb in feeding mothers, gives energy and tones body.

DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.

 .  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/226-1-400_372b9f95-2d23-4764-94f7-c3fcea83ef3b.jpg?v=1543300773,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_029,Dr-Reckeweg Natrium sulphuricum 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/236-1-400_ff4992f1-1fdb-4821-b205-f257753b098f.jpg?v=1502226881,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_030,Dr-Reckeweg Silicea 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/237-1-400_9b30a969-250c-4fe1-a685-7e432f2d01d3.jpg?v=1502226881,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_031,Dr-Reckeweg Natrium muriaticum 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/234-1-400_4184accb-1701-4214-839e-09d6de2ad426.jpg?v=1502226879,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_032,Dr-Reckeweg Calcarea phosphorica 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/228-1-400_e3505734-120d-4333-8ed8-e66c6233951c.jpg?v=1502226879,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_033,Dr-Reckeweg Kali muriaticum 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/230-1-400_bc2263e1-3d61-4e78-8df3-3814102f4e34.jpg?v=1502226878,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_034,Dr-Reckeweg Calcarea fluorica 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/227-1-400_34ef6e32-4476-4c37-adab-2a4fb096bc79.jpg?v=1502226877,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_035,Dr-Reckeweg Calcarea sulphurica 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/238-1-400_266f71d8-79cd-453c-8033-dbfe8aa573e2.jpg?v=1502226876,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_036,Dr-Reckeweg Ferrum phosphoricum 12x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/229-1-400_d53c0021-3c50-4569-b44f-deeb4903f793.jpg?v=1502226875,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_037,Dr-Reckeweg Magnesia phosphorica 12x 20gms,"Indications: Conditions whch demonstrate functional loss at the myoneural junction. Spasms; neuralgias; anxiety, tension depression, confusion, disorientation, hyperexcitability. Angina, hypercholesterolemia.

Ingredients
 
Each 12x tablets contains:
Ferrum phosphoricum .............. 12x
 
Non-medicinal ingredients
Croscarmellose sodium, monohydrate lactose, magnesium stearate.

Dosage
 
Adults and children 12 years 4 tablets;
Children (6-11 years) 2 tablets;
Infants (1-5 years) 1 tablet, all ages take 4 times daily or as directed by a health care practitioner.
For children under 5 years of age, dissolve tablet in water.  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/233-1-400_b1d694ea-d492-4f19-ba40-92401c9597d3.jpg?v=1502226874,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_038,Dr. Reckeweg Natrum Phosphoricum 3x (20g),"Acidity, Morning sickness, Motion sickness, Intestinal Worms, Gouty pains
Uses of Natrum Phosphoricum:</strong>Treats a range of acid-related conditions in all ages and stages of life.Natrum phos has the power to eliminate the excess of sugar from blood.Intestinal worms, Colic, with symptoms of worms , food allergies.Morning sickness, motion sickness with sour vomiting is well treated with Natrum Phosphoricum.Fever from acidity of stomach in children.Diseases of infants, who, having been fed to excess with milk and sugar, grinding of teeth in sleep.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/235-1-400_d2e27ef9-0787-4ef2-ad49-584ae13cacd1.jpg?v=1543300778,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_039,Dr. Reckeweg Kali Sulphuricum 3x (20g),"
Yellow Discharges, Breathlessness, Skin Rash, Eczema, Ringworm, Baldness, Hair fall
Uses of Kalium SulphuricumBreathlessness attacks which is more troubling in the evening time.Kalium sulphuricum works wonders in later stages of inflammation. Yellow, mucous and serous discharges, profuse and intermittent high body temperature.Sinusitis, Mouth breathing, snoringOxaluria (oxalate crystals in urine) kidney stones.Eruptions about the eyes and on the lids.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/232-1-400_48b89ff9-a5bd-4923-92ce-1231b7ae1e40.jpg?v=1543300779,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_040,Dr. Reckeweg Kali Phosphoricum 3x (20g),"Mental Weakness, Examination Fear, Sleeplessness, Bad breath, Constipation
Uses of Kalium PhosphoricumIf you lack stamina, throughout the day and need energy, use Kali Phos.Retarded Nutrition (slow/improper nutrition), in children causing weakness, dullness.Helps to restore the nervous system after overwork, Kalium phosphoricum is believed to be a nerve nutrient.After shock and sudden blood loss from injuries, kali phos gives best results.Humming and buzzing in the ears.Menstrual headaches, Students headache that is releived by motion is best treated by Kalium phosphoricum.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/231-1-400_f6d32c9d-f4f2-4fe6-82a6-33ff167be339.jpg?v=1543300779,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_041,Dr. Reckeweg Five Phos 3X (20g),"Tonic for All Ages, Helps in recovery, Exhaustion, Lack of Vitality, Anemia
Uses of Five Phos:</strong>Recovery from Chronic exhaustive diseases.Helps to relieve stress, Improve memory and efficient funtioning of the body.Helps to keep the person tired free all the day. It gives a fresh feeling and desire to work with full energy.For all Women bearing frequent children and which causes anemia (low Hb ) problems. Helps to increase Hb in feeding mothers, gives energy and tones body.

DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.

 .  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/226-1-400_7962558c-c1ac-4872-a844-98042f8bcbc6.jpg?v=1543300780,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_042,Dr-Reckeweg Natrium sulphuricum 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/236-1-400_d05ad87f-1596-4bd6-9819-14186a2406b0.jpg?v=1502226869,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_043,Dr-Reckeweg Silicea 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/237-1-400_f38d7041-8463-406a-8548-1be80d85d290.jpg?v=1502226869,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_044,Dr-Reckeweg Natrium muriaticum 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/234-1-400_a49b07e0-66f6-423f-9770-5bc0f2c09efd.jpg?v=1502226866,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_045,Dr-Reckeweg Calcarea phosphorica 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/228-1-400_f5f0aaf1-25ee-440a-ab98-c9da296034ec.jpg?v=1502226866,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_046,Dr-Reckeweg Kali muriaticum 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/230-1-400_22e20f8f-78fd-442c-ad8f-9668590bbfb0.jpg?v=1502226865,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_047,Dr-Reckeweg Calcarea fluorica 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/227-1-400_9e40b3e7-dbf6-4749-9882-e5eb78f6e762.jpg?v=1502226863,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_048,Dr-Reckeweg Calcarea sulphurica 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/238-1-400_abd016d7-fc00-4b4f-abe9-933ef277d97f.jpg?v=1502226862,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_049,Dr-Reckeweg Ferrum phosphoricum 3x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/229-1-400_02e2deef-ba7c-48b5-9775-2594fa9313f2.jpg?v=1502226861,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_050,Dr-Reckeweg Magnesia phosphorica 3x 20gms,"Indications: Conditions whch demonstrate functional loss at the myoneural junction. Spasms; neuralgias; anxiety, tension depression, confusion, disorientation, hyperexcitability. Angina, hypercholesterolemia.

Ingredients
 
Each 3x tablets contains:
Ferrum phosphoricum .............. 3x
 
Non-medicinal ingredients
Croscarmellose sodium, monohydrate lactose, magnesium stearate.

Dosage
 
Adults and children 12 years 4 tablets;
Children (6-11 years) 2 tablets;
Infants (1-5 years) 1 tablet, all ages take 4 times daily or as directed by a health care practitioner.
For children under 5 years of age, dissolve tablet in water.  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/233-1-400_58fa00d5-a767-487b-b6f1-88fe98231710.jpg?v=1502226859,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
